0,1,2,3,4,5,6,7,8
11,15,4,53,41,10,3,32,36
10,17,4,52,41,11,3,34,34
9,18,3,53,40,11,3,34,34
9,20,3,52,39,11,3,36,32
8,22,2,52,37,13,3,35,32
6,24,2,53,36,14,3,36,30
6,25,3,56,32,13,3,36,31
6,26,2,54,32,14,4,37,28
6,27,2,55,30,14,4,37,28
6,28,2,56,29,13,6,37,26
6,28,2,54,29,13,5,36,26
5,30,1,53,28,13,5,38,25
6,30,1,53,28,12,6,38,24
5,32,1,50,27,12,5,40,22
6,32,1,49,27,11,6,40,20
7,34,1,49,28,11,7,40,19
7,34,1,48,27,10,8,41,19
9,33,1,47,28,10,9,41,19
10,32,1,45,28,10,10,41,20
12,31,1,46,28,10,10,40,20
14,30,1,46,27,10,10,40,21
14,30,1,45,28,10,10,40,21
17,28,1,44,28,10,10,39,22
18,28,1,44,29,10,10,40,22
18,27,1,44,30,10,10,39,22
19,27,1,45,29,10,11,39,23
21,26,1,44,30,10,11,38,23
20,26,2,46,30,10,10,37,23
22,25,2,46,29,10,10,37,23
24,23,2,46,30,9,9,35,23
21,23,2,49,28,9,9,36,23
22,23,2,48,29,8,8,35,23
22,23,2,49,28,8,8,34,23
21,24,2,50,28,7,7,34,23
19,24,3,53,26,6,8,34,23
18,25,3,52,27,6,8,33,23
17,24,3,57,24,5,9,32,24
15,23,4,57,25,5,9,32,24
14,22,3,59,24,6,9,31,24
12,25,3,60,25,6,10,31,25
11,24,3,62,24,7,9,30,27
9,23,3,63,23,7,10,29,27
9,22,3,63,22,7,10,28,29
7,23,3,62,21,7,11,29,30
6,23,2,64,21,8,11,28,30
4,23,3,64,20,9,10,30,29
4,23,3,64,20,9,11,29,30
5,21,3,64,18,9,11,31,28
6,21,3,62,19,9,13,33,28
7,20,3,63,19,8,13,33,30
8,20,3,62,19,8,13,34,29
9,18,2,63,19,9,13,36,29
8,18,2,63,19,9,12,36,29
8,18,1,63,19,11,12,37,30
10,17,1,64,18,11,11,38,28
10,17,1,64,18,10,12,38,30
11,17,1,61,18,11,12,39,30
11,16,1,63,18,11,13,40,30
12,17,1,62,18,10,14,40,30
13,15,1,63,18,11,12,40,30
12,16,1,63,18,11,13,40,31
12,16,0,63,18,12,13,40,30
12,14,0,63,18,12,13,40,31
12,14,0,64,18,12,12,40,31
11,15,0,64,18,13,11,40,32
12,16,0,61,19,13,11,39,34
11,16,0,62,18,13,11,39,33
12,16,0,61,18,14,10,39,34
11,17,0,60,18,14,10,39,34
11,16,0,61,18,14,10,39,35
12,16,0,60,18,15,9,40,35
11,17,0,61,18,15,9,38,37
11,16,0,60,18,15,9,37,38
12,15,0,62,18,14,10,37,38
12,15,0,62,19,14,10,35,39
12,16,0,62,19,12,11,34,40
12,16,0,61,20,12,11,34,40
12,14,0,63,21,11,12,33,40
13,14,0,63,21,11,12,33,40
12,15,0,62,22,11,12,33,41
13,14,0,62,22,10,12,33,40
13,13,0,62,23,10,12,33,40
13,13,0,62,23,10,12,33,40
14,13,0,64,22,10,10,33,40
15,12,0,63,22,10,10,33,41
14,12,0,63,22,10,10,34,40
15,11,1,63,22,10,10,33,40
14,11,1,63,23,10,11,34,39
14,9,1,66,23,10,11,35,39
12,10,2,64,24,9,12,35,38
11,10,2,61,25,9,12,36,39
12,10,2,61,25,8,12,37,38
13,8,2,62,25,8,12,37,39
13,7,2,62,25,7,11,37,40
11,8,3,61,25,7,11,38,39
11,9,3,59,25,5,11,37,39
11,9,4,57,25,5,11,39,38
11,8,4,58,26,4,10,38,39
10,8,4,56,28,4,10,39,38
9,10,5,55,28,4,10,40,38
7,11,5,57,29,5,10,40,37
7,12,5,56,29,5,9,40,36
6,12,4,57,31,6,9,41,35
6,13,4,56,32,6,10,42,34
5,14,4,55,34,6,9,42,33
4,14,3,54,35,7,9,42,32
3,15,3,54,36,7,8,44,29
3,15,3,54,36,7,8,42,28
3,16,3,53,36,7,7,43,27
3,16,3,53,37,7,8,41,26
4,16,2,52,37,8,8,42,25
3,17,2,52,39,7,8,40,26
5,17,2,52,40,7,7,39,26
6,16,1,52,41,8,6,39,26
7,16,1,52,42,8,6,36,26
7,16,0,52,42,9,6,36,26
7,16,0,52,43,8,7,34,26
9,15,0,54,43,8,6,35,26
10,15,0,53,45,7,7,33,26
11,14,0,53,46,8,7,32,26
11,14,0,52,46,8,7,32,26
14,13,0,52,47,8,7,31,26
14,13,0,53,47,8,7,31,26
16,15,0,52,47,8,6,29,26
15,16,1,53,46,8,6,28,26
16,17,1,50,47,8,6,28,26
15,18,1,51,47,8,6,27,28
14,20,2,51,46,9,5,27,28
14,20,2,51,46,9,5,27,30
14,21,2,52,45,9,5,27,30
13,22,2,51,45,9,5,26,30
12,24,2,52,43,9,5,26,32
12,26,2,50,43,9,5,26,32
10,27,2,52,41,9,5,24,34
9,29,2,51,40,9,5,26,32
9,30,2,52,40,9,6,25,34
8,32,2,51,39,9,7,27,33
7,34,2,51,38,9,7,28,34
8,35,2,51,37,9,7,30,32
9,35,2,53,34,9,7,31,31
9,35,1,52,34,10,7,32,30
8,37,2,56,31,11,7,33,30
11,36,2,54,31,11,7,34,30
10,37,2,56,28,11,7,35,29
14,36,1,56,26,13,7,36,29
14,35,2,57,24,13,7,37,28
15,35,2,57,22,14,7,38,28
16,33,3,58,21,14,7,39,28
17,33,3,58,19,14,7,40,28
19,31,3,59,18,14,7,40,29
21,29,3,57,17,13,8,41,29
21,30,3,58,16,13,7,41,30
23,28,3,59,15,12,8,43,30
21,28,3,58,15,12,8,42,31
22,28,3,57,15,11,9,43,31
22,28,3,59,14,10,9,43,33
24,27,3,59,15,9,10,42,33
22,27,3,59,15,9,10,40,34
20,29,4,58,15,8,10,40,35
20,28,4,57,16,9,10,38,37
21,28,4,57,17,8,11,37,37
20,28,4,59,17,9,12,36,39
20,28,4,59,18,10,12,36,38
17,28,5,60,19,10,12,35,40
16,29,5,57,19,10,12,35,40
15,29,6,57,19,11,12,34,42
13,29,6,57,19,11,12,34,42
13,29,6,57,19,10,12,33,43
12,30,6,54,19,10,12,34,44
11,31,6,53,19,11,12,34,44
12,29,6,53,19,11,12,34,45
11,29,6,53,19,11,12,34,44
10,26,7,53,19,11,12,34,45
8,27,7,54,19,11,12,34,44
10,26,7,53,19,11,12,35,46
12,24,7,54,19,11,11,34,44
11,23,7,55,19,11,11,34,45
13,23,7,53,19,11,11,33,45
13,22,7,56,19,11,11,33,44
14,19,7,56,19,13,10,32,45
15,18,7,57,20,12,11,32,44
16,18,7,58,19,12,11,32,44
17,16,7,59,20,11,12,32,43
19,15,7,58,20,11,11,31,45
20,12,8,59,21,9,12,32,45
20,13,7,59,21,10,12,32,47
20,12,7,59,21,9,13,34,46
20,11,6,60,22,10,12,34,46
18,11,5,59,22,10,13,35,47
18,10,6,59,22,10,12,35,47
17,10,5,58,22,10,13,35,49
15,11,5,55,23,9,14,37,48
15,10,6,55,23,9,13,39,47
15,8,5,55,23,9,13,38,48
14,9,5,54,22,9,13,41,46
14,9,5,54,22,9,12,41,45
13,10,5,52,23,8,13,43,43
10,10,6,53,23,8,12,45,42
10,10,5,53,23,8,12,46,41
11,9,5,54,22,8,12,47,40
10,10,4,53,22,8,12,48,39
11,10,4,52,22,9,11,49,38
10,11,4,51,22,9,10,49,36
10,11,4,51,22,9,11,49,35
9,10,4,53,22,9,11,49,35
8,11,3,51,23,9,10,50,34
8,9,3,53,23,9,10,50,34
9,8,3,52,24,9,10,50,33
8,9,3,52,24,9,10,48,33
10,8,2,54,24,9,10,48,33
8,9,2,54,24,9,10,47,33
9,9,2,53,24,9,9,47,33
10,8,2,53,25,10,9,45,34
9,7,2,54,27,10,10,46,34
9,8,2,54,27,9,10,45,34
9,8,2,54,27,9,9,44,34
8,8,2,55,28,8,10,44,35
10,6,2,56,29,8,11,45,35
9,8,2,54,30,7,12,43,37
9,6,2,55,32,7,12,42,37
10,7,2,53,33,6,14,40,39
9,8,2,52,33,6,14,40,39
10,7,2,52,34,5,15,37,40
9,9,2,51,34,5,15,36,41
10,9,2,52,34,5,16,35,43
9,10,2,53,35,4,17,35,42
9,11,2,51,36,4,17,34,43
8,11,2,53,37,4,17,34,42
9,12,2,51,38,4,18,35,41
9,12,2,53,40,4,19,33,40
8,14,2,52,40,4,20,32,39
8,14,2,52,42,4,20,33,38
8,15,2,52,42,3,21,34,35
7,16,2,51,45,4,21,32,35
8,15,2,51,45,4,21,34,33
9,15,2,50,46,4,21,35,31
9,15,1,50,47,5,21,36,29
10,15,1,50,47,5,21,37,28
10,15,1,51,47,5,21,37,26
12,14,0,51,46,7,21,38,26
12,15,0,50,46,7,21,39,25
13,15,0,51,46,7,21,42,24
13,15,0,50,46,7,21,43,23
13,15,1,51,46,7,20,44,24
14,15,1,51,45,8,20,42,24
14,15,1,51,45,8,20,43,25
15,14,1,52,44,8,20,43,25
14,16,1,51,45,8,20,44,26
15,18,1,50,44,9,19,46,24
13,19,1,53,41,8,19,46,24
13,21,1,51,41,8,19,48,23
11,22,1,54,38,8,20,47,23
12,24,1,52,38,8,20,47,23
10,26,1,54,36,9,21,45,24
11,27,1,54,34,9,21,45,24
10,30,1,55,32,9,22,44,24
10,30,1,54,31,9,23,43,25
9,33,1,56,29,10,23,43,25
9,33,1,56,29,11,23,42,27
8,36,0,56,26,13,23,42,27
8,37,0,55,25,12,24,42,28
7,39,0,54,24,13,23,42,28
6,41,1,52,23,13,23,42,29
8,40,1,52,22,14,22,41,29
8,42,1,51,22,13,23,41,30
11,40,1,51,20,14,22,40,30
13,40,1,49,20,14,22,40,30
14,40,1,47,21,15,21,40,30
15,40,1,47,22,15,22,40,29
15,40,1,46,22,15,22,40,29
16,39,1,45,22,15,22,39,29
19,37,1,44,22,16,22,39,29
19,37,1,44,22,16,22,39,29
21,36,1,45,21,18,21,40,29
21,37,1,44,22,19,20,40,28
24,34,1,45,22,20,19,40,27
22,35,2,45,21,20,19,40,27
22,34,2,46,20,20,19,41,27
23,32,1,45,20,20,20,41,28
22,33,1,45,20,20,20,42,28
24,31,1,46,19,19,21,42,29
23,33,1,45,19,19,21,43,29
24,30,1,48,19,19,21,44,30
21,31,2,49,18,19,21,45,30
21,31,2,48,18,19,21,45,30
19,31,2,48,18,18,20,46,31
21,32,2,46,18,18,20,41,33
19,30,2,50,17,18,19,44,31
19,30,2,50,17,18,19,44,32
15,32,3,48,19,18,18,45,30
13,31,3,49,20,19,18,46,31
12,33,3,47,20,19,17,46,31
11,31,3,48,20,18,18,48,30
13,31,2,45,21,19,17,47,30
11,30,2,46,21,18,19,48,29
13,28,2,45,23,18,18,50,28
11,28,2,45,24,18,18,50,27
11,27,2,46,24,18,18,50,26
11,26,2,46,24,18,18,50,25
13,26,1,44,24,19,18,50,24
15,23,1,45,25,19,18,51,23
16,21,2,46,25,19,18,49,23
16,20,2,48,26,19,18,48,23
18,20,2,46,26,19,17,47,22
17,19,2,46,26,19,17,45,23
18,18,2,46,26,19,18,44,23
18,17,1,46,27,20,18,42,25
18,15,1,49,26,19,19,43,25
16,15,1,48,27,19,19,41,26
16,15,1,48,26,18,19,41,26
17,14,1,49,27,17,21,39,27
14,14,1,50,27,15,22,39,27
15,13,1,50,28,15,23,37,28
13,13,1,50,28,14,24,37,28
13,12,2,50,28,12,25,36,29
12,10,2,53,27,10,26,38,27
10,10,2,53,28,10,26,37,26
9,9,1,54,28,12,25,36,28
10,9,1,53,28,12,25,36,26
9,9,1,53,30,11,25,34,27
9,8,1,54,29,10,25,35,24
10,8,1,54,30,9,25,34,23
9,10,1,52,30,8,25,36,21
9,10,1,52,31,9,24,34,20
9,9,2,52,31,8,24,33,19
10,8,2,52,32,8,25,34,17
9,9,2,52,33,9,24,33,17
10,9,2,51,33,9,24,33,16
9,9,2,52,34,10,23,33,16
11,8,2,50,34,10,23,33,16
11,9,1,50,36,11,22,34,16
9,8,2,52,36,11,22,33,14
9,8,2,51,35,12,21,34,14
8,7,2,52,34,11,21,33,13
8,7,2,51,33,11,21,33,13
10,6,2,52,32,11,21,32,15
9,7,2,52,32,11,21,30,14
9,7,2,52,33,11,21,30,15
9,5,2,54,32,11,21,30,13
8,6,2,54,34,11,21,29,14
9,6,1,54,34,11,22,30,13
8,8,1,54,35,11,22,29,13
9,7,1,53,37,12,22,29,13
7,8,1,54,37,13,22,30,13
8,8,1,54,38,13,22,30,14
7,10,1,54,38,12,22,30,12
8,10,1,54,38,12,22,30,12
9,10,0,54,38,12,22,32,11
8,10,0,55,39,12,22,32,12
9,11,0,54,39,11,22,32,11
7,12,1,54,40,11,22,31,12
7,13,1,53,40,11,22,31,13
6,14,1,52,40,10,22,33,12
7,12,1,53,41,10,22,33,14
7,13,1,51,41,10,22,32,15
8,13,1,53,41,10,22,33,14
7,15,1,51,41,10,22,33,14
8,15,1,50,41,9,22,33,14
7,16,1,49,41,9,22,32,15
8,17,1,47,41,9,23,31,16
8,17,1,48,40,9,23,31,16
10,17,1,48,41,9,23,31,17
10,17,1,49,41,9,23,31,17
11,16,1,49,42,9,23,32,17
11,16,2,49,42,8,23,32,17
11,16,2,50,42,9,23,32,16
12,16,1,49,42,10,23,30,17
12,16,1,49,42,10,23,30,17
14,15,1,49,42,10,23,29,18
13,17,1,48,41,10,23,29,17
14,17,1,50,40,9,24,29,17
13,20,1,48,40,9,25,28,17
14,19,1,49,40,9,25,29,17
13,21,1,49,39,9,25,28,16
15,20,1,50,38,9,25,29,16
14,22,1,51,37,8,24,29,15
14,23,2,51,36,7,24,30,16
15,24,2,52,34,6,23,31,15
15,25,2,52,33,5,23,32,16
15,26,2,54,31,5,22,33,15
13,29,3,53,30,6,22,34,16
13,29,2,55,27,6,21,34,16
11,32,2,54,25,7,21,34,18
11,32,2,53,25,7,19,35,18
10,35,2,53,23,7,19,36,18
11,36,2,52,22,7,18,36,19
12,36,2,52,21,8,18,37,18
11,38,2,51,20,8,17,38,18
12,36,3,49,20,8,17,39,17
14,34,3,50,19,8,17,40,17
13,35,3,49,19,8,16,39,17
14,33,3,48,18,8,16,39,17
16,33,2,49,18,8,16,38,17
16,32,2,47,18,8,16,38,17
17,31,2,48,18,8,17,36,17
18,31,2,46,18,8,17,35,17
20,29,1,46,18,9,18,35,18
20,30,1,44,19,9,18,35,18
23,28,1,45,19,9,18,32,21
22,27,1,45,20,8,18,31,21
22,28,2,42,20,8,19,31,23
21,28,2,42,19,8,19,31,24
21,27,3,43,20,8,19,30,25
21,26,3,42,20,7,19,29,26
22,26,3,44,21,7,20,27,27
19,28,2,44,20,8,20,26,25
18,27,2,45,20,8,20,26,25
17,28,2,44,22,9,21,24,25
14,28,2,45,22,8,21,24,26
14,30,2,45,23,8,22,25,25
12,30,2,46,23,7,23,25,25
12,31,2,44,24,6,22,26,24
10,31,2,43,25,6,22,26,23
10,30,2,43,25,5,22,26,23
8,31,2,42,25,5,22,26,22
6,30,2,45,25,4,22,27,22
10,27,1,44,25,6,20,29,21
9,26,1,46,24,5,20,29,21
11,23,1,47,24,6,19,30,19
11,22,1,47,23,5,20,31,19
12,21,1,46,23,5,19,32,17
13,18,2,46,23,6,19,34,16
14,17,2,47,22,7,17,34,16
16,14,2,48,22,8,16,35,15
17,13,2,47,22,8,16,35,16
19,12,2,46,21,8,16,35,17
19,12,2,45,21,8,16,35,16
20,10,2,47,20,9,15,36,18
22,8,2,48,21,9,15,35,19
21,9,2,47,21,9,15,35,18
21,8,2,46,21,9,15,35,19
21,9,2,46,21,8,15,36,18
19,8,2,46,21,8,15,37,19
17,9,2,45,21,8,15,37,19
15,8,3,46,20,8,15,38,19
14,9,2,46,20,9,15,37,19
14,8,3,46,20,8,15,37,20
13,8,2,44,20,8,15,38,19
12,9,2,44,20,6,16,39,18
12,10,2,42,21,6,16,38,19
8,11,3,42,21,6,17,39,19
9,10,3,41,21,6,17,38,19
7,10,3,40,21,6,17,37,22
8,9,3,42,22,5,17,36,22
8,9,3,41,23,5,18,36,21
9,9,3,41,23,5,18,35,22
9,7,3,44,23,5,18,35,22
8,7,4,43,24,5,18,36,21
9,7,4,44,26,5,18,35,24
9,6,4,46,26,5,18,35,24
9,6,3,44,26,6,18,37,23
9,6,3,43,26,6,18,37,23
11,5,2,46,26,6,19,36,25
11,5,2,46,26,6,19,35,27
10,5,2,46,26,6,19,34,27
9,5,2,46,26,7,19,34,27
9,4,3,47,26,7,19,34,27
10,4,3,48,27,7,19,34,27
11,4,3,49,27,7,19,34,28
9,5,3,49,27,8,19,34,28
8,5,4,49,27,8,19,34,29
7,6,4,49,26,9,19,34,29
8,5,4,51,26,10,18,34,29
8,5,4,51,25,10,18,35,28
7,7,4,50,25,10,18,35,28
6,7,5,49,26,10,18,35,28
5,9,5,50,25,9,19,35,27
5,9,5,50,25,9,19,35,27
4,9,5,50,25,9,18,35,27
3,10,5,49,25,8,19,36,27
3,10,5,49,26,8,19,36,26
4,10,5,49,27,7,20,36,26
3,11,5,49,28,6,20,36,26
4,12,5,48,28,6,20,37,26
3,13,5,47,30,6,20,37,26
4,13,5,47,30,7,20,38,26
4,13,6,46,31,7,19,37,27
4,14,6,46,31,7,19,38,27
5,13,6,46,32,7,18,38,26
4,13,7,45,32,7,18,37,27
6,12,7,45,32,7,17,35,28
5,12,7,46,32,7,17,37,26
6,10,7,47,34,7,16,36,27
8,9,6,48,34,8,16,38,25
8,9,6,48,35,8,15,37,25
10,8,6,48,36,8,15,39,24
10,8,5,48,36,9,14,39,23
10,8,5,49,36,9,14,40,24
10,8,5,49,37,10,13,41,23
11,6,4,50,37,11,14,42,23
11,6,4,50,37,10,14,41,23
12,6,3,50,36,11,13,41,23
12,7,3,50,35,11,13,42,23
14,7,2,49,35,12,13,42,23
12,10,2,49,33,11,13,44,23
11,9,1,49,33,13,12,43,24
11,12,1,48,34,12,13,46,22
10,12,1,49,33,12,13,46,21
10,14,1,47,34,13,11,47,21
9,16,1,47,34,14,11,46,21
9,17,1,48,33,13,11,47,20
10,18,1,48,34,13,12,47,19
9,18,1,49,34,12,12,48,17
9,18,1,49,34,12,12,48,17
9,19,1,49,34,13,12,48,16
8,19,1,50,33,13,12,48,16
8,20,1,51,33,13,12,48,17
6,21,2,52,33,14,12,49,17
9,20,2,53,32,14,11,49,16
9,20,2,54,32,14,11,51,17
11,19,2,56,30,14,10,51,16
12,18,3,56,29,14,10,49,18
13,17,3,60,27,14,10,47,18
14,17,3,58,28,14,11,46,18
15,15,4,59,26,13,12,46,18
15,15,4,57,27,12,13,44,19
16,16,5,59,25,13,13,44,19
16,16,5,57,27,13,14,42,19
16,16,5,57,27,14,14,42,18
15,17,5,58,26,14,16,41,18
15,17,5,58,26,15,16,42,16
15,16,4,60,25,17,16,41,15
12,17,4,59,26,17,16,42,15
13,17,3,59,26,18,16,41,13
10,18,3,58,26,18,16,41,13
11,17,3,61,26,18,16,41,11
8,18,3,64,23,18,16,40,11
9,19,2,63,25,19,16,40,9
7,17,2,65,27,19,16,39,8
8,17,2,65,27,18,17,39,6
7,15,1,68,28,19,16,39,5
7,16,1,67,28,19,16,39,5
7,15,1,69,30,18,17,38,4
7,15,0,68,30,21,16,37,3
8,14,0,68,31,20,16,36,3
8,13,0,68,31,18,17,35,5
9,13,0,69,32,18,17,34,6
8,14,0,68,32,18,17,35,5
9,13,0,68,33,19,16,35,6
10,13,0,66,33,18,16,35,8
10,12,0,68,34,19,15,34,8
11,12,0,66,34,19,15,32,8
10,12,0,66,35,18,15,31,9
11,12,0,65,36,19,15,31,9
12,13,0,64,36,18,16,31,9
11,12,0,64,37,18,16,32,8
11,13,1,61,37,18,16,32,8
11,13,1,61,37,17,17,32,8
12,14,1,58,37,17,17,32,9
14,13,1,59,37,17,17,31,9
14,13,1,58,37,17,18,32,9
15,13,1,56,37,16,18,32,9
14,14,2,55,37,16,18,33,8
15,13,2,53,38,15,19,32,9
14,14,2,53,38,15,19,31,9
14,14,2,53,39,15,19,31,9
14,14,3,53,40,15,19,31,8
13,15,3,53,40,15,19,31,8
14,15,3,52,41,15,18,30,8
13,14,3,53,42,16,18,29,8
12,15,3,51,43,16,18,29,8
13,16,3,50,44,16,18,29,8
12,16,2,51,44,17,18,29,8
12,18,2,48,45,16,18,28,8
11,17,2,50,45,16,18,28,8
12,16,2,50,46,15,18,27,8
12,16,2,49,46,15,18,28,8
11,17,2,50,47,14,18,28,8
13,15,2,51,48,14,17,29,8
12,15,1,52,48,14,17,29,8
12,14,2,53,48,13,18,30,8
13,13,2,53,48,12,17,30,8
12,14,2,53,48,12,17,30,9
13,12,1,54,48,12,17,30,9
11,13,1,56,48,12,17,28,10
12,12,1,55,48,10,17,28,10
13,10,1,54,48,10,17,29,10
13,9,1,54,49,9,17,28,12
13,8,1,54,50,10,17,29,13
16,6,1,55,50,9,17,29,14
16,6,1,55,51,9,17,30,15
17,5,1,55,51,9,16,30,16
15,5,2,55,51,9,16,29,19
16,4,2,56,51,9,15,29,19
15,5,2,56,51,9,15,29,21
15,5,2,57,51,9,15,30,20
15,6,1,55,52,10,15,29,20
15,7,1,54,52,10,15,30,20
13,7,1,53,54,10,15,29,20
12,7,2,54,54,10,15,29,20
10,8,2,52,56,10,15,28,21
9,8,2,51,57,9,16,27,23
9,8,2,52,58,9,16,27,23
7,9,2,51,59,8,17,29,23
8,10,2,51,60,8,17,29,22
7,11,2,51,60,8,17,30,22
6,12,2,50,61,7,18,29,21
5,13,2,50,61,6,19,30,20
6,13,2,52,62,6,19,30,19
5,15,1,51,63,5,19,31,18
6,14,1,52,63,5,19,33,18
5,16,1,51,63,4,19,33,16
6,16,1,50,62,3,20,34,17
6,16,1,51,62,2,21,33,18
7,15,1,52,62,3,18,33,17
8,15,0,51,61,4,18,33,17
9,14,0,50,61,4,18,35,17
9,15,0,50,61,5,17,36,17
9,15,0,50,62,5,17,37,17
11,14,0,50,63,5,17,39,15
11,14,0,50,63,6,17,41,16
12,14,0,49,63,6,17,41,16
13,13,0,49,63,6,17,41,17
13,13,0,49,63,6,18,40,17
14,13,0,50,62,6,18,40,16
16,13,0,50,61,7,17,39,16
15,15,0,49,62,8,16,40,16
17,15,0,51,60,8,16,41,16
16,16,0,52,61,9,16,40,16
15,17,1,53,60,9,16,41,15
15,19,1,53,59,8,17,39,15
15,19,1,54,57,9,16,39,14
15,21,1,54,56,9,16,39,15
14,22,1,57,56,10,16,38,14
14,24,1,57,54,10,16,39,14
13,26,1,57,53,10,16,39,14
12,27,2,57,51,8,16,39,13
11,30,2,56,50,8,17,39,13
11,30,2,58,49,8,17,39,12
9,33,2,57,47,7,18,39,12
10,33,2,57,47,7,18,39,12
9,35,2,58,44,7,18,41,10
12,35,2,60,41,7,18,41,10
11,36,2,59,41,6,19,42,9
12,37,3,59,38,6,19,42,9
13,36,2,59,36,6,20,43,8
13,38,2,58,34,6,20,44,8
14,37,4,59,33,5,20,44,8
15,36,4,59,31,5,20,43,10
15,37,4,58,30,5,20,43,10
17,36,4,60,28,5,20,43,11
18,35,4,58,28,6,21,42,12
20,34,3,59,28,7,21,42,13
20,33,3,58,28,7,22,42,13
20,33,3,59,26,6,22,41,15
22,29,3,59,26,6,22,40,16
20,32,3,56,27,6,22,40,16
22,29,3,58,27,6,22,40,17
21,28,3,60,26,6,22,39,17
21,27,3,60,26,6,22,38,18
23,24,3,61,25,6,22,37,18
22,25,2,61,26,7,22,36,19
24,24,2,61,26,7,22,36,19
24,24,1,62,27,8,23,36,19
23,24,1,61,27,7,24,36,19
19,25,2,60,27,7,24,37,19
19,24,2,60,27,6,26,37,19
17,24,2,60,27,6,25,36,19
18,22,2,62,27,6,25,36,19
16,23,2,61,27,5,25,35,19
15,23,2,60,27,6,25,36,19
13,24,2,59,28,8,23,37,19
14,21,2,58,29,8,23,37,19
13,20,2,59,29,8,23,38,19
12,19,2,57,28,8,23,38,19
12,16,2,59,28,7,24,39,19
11,16,2,58,28,7,24,39,20
13,15,2,57,28,7,23,41,19
13,14,2,56,28,6,24,42,20
13,13,2,55,28,7,23,41,21
13,13,2,55,28,7,23,41,23
15,12,1,54,28,9,23,41,24
15,11,1,53,28,9,23,42,25
17,11,1,52,28,9,22,41,27
16,12,1,49,29,9,22,41,27
16,11,1,49,29,9,21,43,28
16,10,1,48,30,9,21,43,27
17,8,1,48,30,10,19,43,29
18,9,1,47,30,10,19,45,28
19,8,1,45,30,11,19,44,28
16,8,1,46,30,11,18,45,28
15,8,2,45,30,11,19,45,27
14,8,2,45,30,11,19,47,25
14,9,2,44,30,11,18,46,24
12,8,2,45,30,11,18,47,23
13,9,1,45,30,11,19,46,21
12,8,2,46,31,11,19,47,21
10,10,2,45,31,10,19,47,19
9,9,3,46,32,10,19,45,20
8,9,3,46,33,8,19,44,19
7,9,3,47,33,8,20,44,17
7,8,3,49,34,8,20,45,17
6,9,3,48,35,8,20,45,17
6,10,3,48,36,8,20,45,16
6,10,3,47,36,8,20,45,16
6,10,3,48,36,8,20,45,16
7,9,3,50,37,8,20,46,15
6,10,2,49,37,8,19,46,16
7,10,2,49,38,8,19,46,16
8,9,3,49,38,8,20,46,16
8,8,3,50,38,8,20,46,16
8,8,3,52,38,8,20,45,17
7,9,3,51,39,8,19,45,16
8,7,2,50,39,9,19,45,17
8,7,2,50,40,9,18,45,17
8,6,1,52,40,10,18,45,18
9,6,1,51,40,10,18,44,17
8,7,1,51,40,10,18,45,17
9,7,1,50,40,10,17,44,17
8,7,2,50,40,11,16,45,16
9,8,2,51,42,11,15,44,16
11,8,2,50,43,12,16,44,17
11,9,2,49,44,12,16,45,16
9,10,2,49,45,12,16,44,17
9,10,3,50,45,12,16,45,16
8,10,2,51,46,14,15,45,15
8,10,2,51,46,14,15,44,15
6,11,2,50,48,15,13,47,14
7,12,2,48,50,15,13,46,13
6,13,2,48,51,14,14,47,14
7,13,2,49,52,15,14,46,14
7,13,2,49,52,15,15,47,12
6,13,2,49,53,13,16,48,11
6,12,3,50,54,13,16,47,11
6,13,3,49,54,12,17,48,10
7,13,2,50,55,12,17,48,9
8,12,2,49,57,12,18,48,9
6,14,3,49,57,11,18,49,7
7,13,3,49,58,11,18,48,7
8,13,3,49,57,10,18,48,7
8,13,2,50,58,11,18,49,6
8,13,2,49,58,10,19,47,6
9,12,2,50,59,10,19,47,6
9,12,2,49,59,10,19,48,5
9,11,2,49,60,10,19,47,6
10,10,2,49,59,10,19,47,6
11,10,2,49,59,10,19,47,6
11,10,2,50,58,10,19,45,7
12,12,2,50,56,10,19,46,7
12,13,2,50,56,10,21,45,8
12,15,1,48,56,11,21,45,8
10,16,2,50,53,10,22,46,9
11,18,2,48,53,10,22,46,9
9,19,1,51,51,11,22,46,9
11,21,1,51,50,11,22,46,9
9,23,2,51,48,11,22,46,9
8,24,2,51,47,11,22,46,9
7,26,3,51,45,11,22,46,9
7,26,3,50,45,11,22,46,9
7,28,3,51,41,10,23,45,9
7,29,3,51,41,10,23,44,9
7,30,3,52,37,9,24,44,9
6,32,3,51,38,9,24,43,9
7,33,3,52,34,7,24,44,9
9,33,3,51,35,6,25,45,9
8,35,3,52,31,6,24,45,9
9,35,3,52,31,5,24,44,9
9,36,3,53,29,5,24,45,10
11,36,3,54,26,5,24,45,11
12,37,3,54,26,4,23,46,11
14,37,3,54,24,4,23,46,12
15,36,3,55,23,4,23,47,12
16,35,3,57,21,4,22,47,13
17,34,3,57,21,3,22,48,13
19,34,3,59,19,4,21,48,14
20,33,3,58,19,4,21,49,14
22,32,3,57,19,5,20,49,15
21,30,4,58,19,5,20,50,13
23,28,4,59,17,5,19,50,13
23,30,4,59,17,5,19,52,13
23,28,4,58,18,5,18,53,10
23,28,5,59,17,5,18,55,10
24,26,5,59,16,5,17,55,9
24,26,5,59,16,5,17,57,8
23,26,5,60,15,6,16,56,9
21,26,5,61,15,7,16,58,9
