File,Run,runattr:configname,runattr:datetime,runattr:experiment,runattr:inifile,runattr:iterationvars,runattr:iterationvarsf,runattr:measurement,runattr:network,runattr:processid,runattr:repetition,runattr:replication,runattr:resultdir,runattr:runnumber,runattr:seedset,Module,Name,,
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,1.345136,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,4000,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,6800,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,850,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,18500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,10500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,5350,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,10250,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,53700,1064
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,0.00076212000000003,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,3285,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,2513,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,2513,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,3732,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,1.347649,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,0.001240968,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,5349,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,449,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,449,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,681,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,1.345585,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,430,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,0.001220784,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,5262,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,536,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,536,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,813,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,1.345672,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].appl,Micro-cloud :2 failed,500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.phy80211p,busyTime,0.001240968,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,5349,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,SentPackets,449,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:28:33-22466,General,20190226-00:28:33,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22466,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,449,NaN
