run,type,module,name,attrname,attrvalue,value
General-1-20190312-20:56:07-11959,param,,,*.rsu[1].appl.replicationFactor,1,
General-1-20190312-20:56:07-11959,param,,,*.rsu[1].appl.reputationOn,false,
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.manager,roiArea,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,34596
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.0017448417391289
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,34596
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,8.026272
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,7850
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,10800
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,1100
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,32650
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,19650
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,10650
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,16000
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,29100
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 8 work finished,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,127800
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 sequential task,,,2556
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.0014756713043467
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,29259
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,5337
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,5337
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,8104
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,8.031609
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,740
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.0015576278260857
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,30884
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,3712
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,3712
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,5592
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,8.029984
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,755
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.0015582834782596
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,,,30897
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,,,3699
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,,,3699
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,,,5580
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,,,8.029971
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].appl,Micro-cloud :2 failed,,,2700
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.phy80211p,busyTime,,,0.0016759982608681
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,,,33231
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SentPackets,,,1365
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,,,1365
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SlotsBackoff,,,2059
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,totalBusyTime,,,8.027637
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].appl,Micro-cloud :3 failed,,,220
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.phy80211p,busyTime,,,0.0015261565217379
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,ReceivedBroadcasts,,,30260
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SentPackets,,,4336
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TimesIntoBackoff,,,4336
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SlotsBackoff,,,6427
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,totalBusyTime,,,8.030608
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].appl,Micro-cloud :4 failed,,,565
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.phy80211p,busyTime,,,0.0015468347826075
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,ReceivedBroadcasts,,,30670
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SentPackets,,,3926
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TimesIntoBackoff,,,3926
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SlotsBackoff,,,5792
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,totalBusyTime,,,8.030198
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].appl,Micro-cloud :5 failed,,,595
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.phy80211p,busyTime,,,0.0015487513043466
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,ReceivedBroadcasts,,,30708
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SentPackets,,,3888
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TimesIntoBackoff,,,3888
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SlotsBackoff,,,5820
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,totalBusyTime,,,8.03016
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].appl,Micro-cloud :6 failed,,,475
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.phy80211p,busyTime,,,0.001541488695651
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,ReceivedBroadcasts,,,30564
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SentPackets,,,4032
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TimesIntoBackoff,,,4032
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SlotsBackoff,,,5982
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,totalBusyTime,,,8.030304
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].appl,Micro-cloud :7 failed,,,250
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.phy80211p,busyTime,,,0.0015279217391292
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedBroadcasts,,,30295
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentPackets,,,4301
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TimesIntoBackoff,,,4301
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SlotsBackoff,,,6500
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-20:55:53-11959,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,totalBusyTime,,,8.030573
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.manager,roiArea,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,33612
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.001695213913042
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,33612
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,7.797984
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,7700
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,10700
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,1050
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,32600
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,19550
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,10450
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,15850
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,29050
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 8 work finished,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,126950
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 sequential task,,,2539
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.0014299773913033
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,28353
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,5259
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,5259
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,7909
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,7.803243
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,750
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.0015086052173901
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,29912
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,3700
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,3700
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,5616
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,7.801684
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,785
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.0015104713043467
General-1-20190312-20:56:07-11959,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
