run,type,module,name,attrname,attrvalue,value
General-63-20190306-12:45:32-5553,runattr,,,iterationvarsf,"7,.7,100,2-",
General-63-20190306-12:45:32-5553,runattr,,,measurement,"$0=7, $1=.7, $2=100, $3=2",
General-63-20190306-12:45:32-5553,runattr,,,network,PasubioSimulation.MCPasubioScenario,
General-63-20190306-12:45:32-5553,runattr,,,processid,5553,
General-63-20190306-12:45:32-5553,runattr,,,repetition,0,
General-63-20190306-12:45:32-5553,runattr,,,replication,#0,
General-63-20190306-12:45:32-5553,runattr,,,resultdir,results,
General-63-20190306-12:45:32-5553,runattr,,,runnumber,63,
General-63-20190306-12:45:32-5553,runattr,,,seedset,63,
General-63-20190306-12:45:32-5553,param,,,MCPasubioScenario.numRsu,7,
General-63-20190306-12:45:32-5553,param,,,**.debug,false,
General-63-20190306-12:45:32-5553,param,,,**.coreDebug,false,
General-63-20190306-12:45:32-5553,param,,,*.playgroundSizeX,3000m,
General-63-20190306-12:45:32-5553,param,,,*.playgroundSizeY,3000m,
General-63-20190306-12:45:32-5553,param,,,*.playgroundSizeZ,100m,
General-63-20190306-12:45:32-5553,param,,,*.annotations.draw,true,
General-63-20190306-12:45:32-5553,param,,,*.manager.updateInterval,1s,
General-63-20190306-12:45:32-5553,param,,,*.manager.host,"""localhost""",
General-63-20190306-12:45:32-5553,param,,,*.manager.port,9999,
General-63-20190306-12:45:32-5553,param,,,*.manager.autoShutdown,true,
General-63-20190306-12:45:32-5553,param,,,*.manager.launchConfig,"xmldoc(""pasubio.launchd.xml"")",
General-63-20190306-12:45:32-5553,param,,,*.rsu[*].appl.headerLength,80 bit,
General-63-20190306-12:45:32-5553,param,,,*.rsu[*].appl.sendBeacons,false,
General-63-20190306-12:45:32-5553,param,,,*.rsu[*].appl.dataOnSch,false,
General-63-20190306-12:45:32-5553,param,,,*.rsu[*].appl.beaconInterval,1s,
General-63-20190306-12:45:32-5553,param,,,*.connectionManager.sendDirect,true,
General-63-20190306-12:45:32-5553,param,,,*.connectionManager.maxInterfDist,2600m,
General-63-20190306-12:45:32-5553,param,,,*.connectionManager.drawMaxIntfDist,false,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.mac1609_4.useServiceChannel,false,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.mac1609_4.txPower,20mW,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.sensitivity,-89dBm,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.useThermalNoise,true,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.thermalNoise,-110dBm,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.decider,"xmldoc(""config.xml"")",
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""config.xml"")",
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
General-63-20190306-12:45:32-5553,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""antenna.xml"", ""/root/Antenna[@id='monopole']"")",
General-63-20190306-12:45:32-5553,param,,,*.node[*].applType,"""RandomForestApp.NoAppCar""",
General-63-20190306-12:45:32-5553,param,,,*.node[*].appl.headerLength,80 bit,
General-63-20190306-12:45:32-5553,param,,,*.node[*].appl.sendBeacons,false,
General-63-20190306-12:45:32-5553,param,,,*.node[*].appl.dataOnSch,false,
General-63-20190306-12:45:32-5553,param,,,*.node[*].appl.beaconInterval,1s,
General-63-20190306-12:45:32-5553,param,,,*.node[*].veinsmobilityType.debug,true,
General-63-20190306-12:45:32-5553,param,,,*.node[*].veinsmobility.x,-1,
General-63-20190306-12:45:32-5553,param,,,*.node[*].veinsmobility.y,-1,
General-63-20190306-12:45:32-5553,param,,,*.node[*].veinsmobility.z,1.895,
General-63-20190306-12:45:32-5553,param,,,*.rsu[0].mobility.x,500,
General-63-20190306-12:45:32-5553,param,,,*.rsu[0].mobility.y,500,
General-63-20190306-12:45:32-5553,param,,,*.rsu[0].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].mobility.x,330,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].mobility.y,300,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2].mobility.x,390.79,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2].mobility.y,206.97,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[3].mobility.x,410,
General-63-20190306-12:45:32-5553,param,,,*.rsu[3].mobility.y,450,
General-63-20190306-12:45:32-5553,param,,,*.rsu[3].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[4].mobility.x,390,
General-63-20190306-12:45:32-5553,param,,,*.rsu[4].mobility.y,300,
General-63-20190306-12:45:32-5553,param,,,*.rsu[4].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[5].mobility.x,350,
General-63-20190306-12:45:32-5553,param,,,*.rsu[5].mobility.y,400,
General-63-20190306-12:45:32-5553,param,,,*.rsu[5].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[6].mobility.x,450,
General-63-20190306-12:45:32-5553,param,,,*.rsu[6].mobility.y,300,
General-63-20190306-12:45:32-5553,param,,,*.rsu[6].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[7].mobility.x,380,
General-63-20190306-12:45:32-5553,param,,,*.rsu[7].mobility.y,380,
General-63-20190306-12:45:32-5553,param,,,*.rsu[7].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[8].mobility.x,390,
General-63-20190306-12:45:32-5553,param,,,*.rsu[8].mobility.y,390,
General-63-20190306-12:45:32-5553,param,,,*.rsu[8].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[9].mobility.x,350,
General-63-20190306-12:45:32-5553,param,,,*.rsu[9].mobility.y,350,
General-63-20190306-12:45:32-5553,param,,,*.rsu[9].mobility.z,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[0].applType,"""RandomForestApp.NoAppCar""",
General-63-20190306-12:45:32-5553,param,,,*.rsu[2..9].applType,"""RandomForestApp.VirtualServer""",
General-63-20190306-12:45:32-5553,param,,,*.rsu[2].appl.computationPower,9.8,
General-63-20190306-12:45:32-5553,param,,,*.rsu[3].appl.computationPower,13.8,
General-63-20190306-12:45:32-5553,param,,,*.rsu[4].appl.computationPower,2.93,
General-63-20190306-12:45:32-5553,param,,,*.rsu[5].appl.computationPower,43.1,
General-63-20190306-12:45:32-5553,param,,,*.rsu[6].appl.computationPower,25.8,
General-63-20190306-12:45:32-5553,param,,,*.rsu[7].appl.computationPower,13.4,
General-63-20190306-12:45:32-5553,param,,,*.rsu[8].appl.computationPower,20.9,
General-63-20190306-12:45:32-5553,param,,,*.rsu[9].appl.computationPower,38.2,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2..9].appl.loadBalancerId,2,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2].appl.id,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[3].appl.id,1,
General-63-20190306-12:45:32-5553,param,,,*.rsu[4].appl.id,2,
General-63-20190306-12:45:32-5553,param,,,*.rsu[5].appl.id,3,
General-63-20190306-12:45:32-5553,param,,,*.rsu[6].appl.id,4,
General-63-20190306-12:45:32-5553,param,,,*.rsu[7].appl.id,5,
General-63-20190306-12:45:32-5553,param,,,*.rsu[8].appl.id,6,
General-63-20190306-12:45:32-5553,param,,,*.rsu[9].appl.id,7,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2..9].appl.penaltyInterval,10,
General-63-20190306-12:45:32-5553,param,,,*.rsu[2..9].appl.expectedReliability,.7,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].applType,"""RandomForestApp.LoadBalancer""",
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.id,2,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.upperBound,7,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.lowerBound,0,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.timeOutIntervals,3,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.expectedComputationWork,100,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.replicationFactor,2,
General-63-20190306-12:45:32-5553,param,,,*.rsu[1].appl.reputationOn,false,
General-64-20190306-12:45:34-5553,runattr,,,configname,General,
General-64-20190306-12:45:34-5553,runattr,,,datetime,20190306-12:45:34,
General-64-20190306-12:45:34-5553,runattr,,,experiment,General,
General-64-20190306-12:45:34-5553,runattr,,,inifile,omnetpp.ini,
General-64-20190306-12:45:34-5553,runattr,,,iterationvars,"$0=7, $1=.7, $2=150, $3=1",
General-64-20190306-12:45:34-5553,runattr,,,iterationvarsf,"7,.7,150,1-",
General-64-20190306-12:45:34-5553,runattr,,,measurement,"$0=7, $1=.7, $2=150, $3=1",
General-64-20190306-12:45:34-5553,runattr,,,network,PasubioSimulation.MCPasubioScenario,
General-64-20190306-12:45:34-5553,runattr,,,processid,5553,
General-64-20190306-12:45:34-5553,runattr,,,repetition,0,
General-64-20190306-12:45:34-5553,runattr,,,replication,#0,
General-64-20190306-12:45:34-5553,runattr,,,resultdir,results,
General-64-20190306-12:45:34-5553,runattr,,,runnumber,64,
General-64-20190306-12:45:34-5553,runattr,,,seedset,64,
General-64-20190306-12:45:34-5553,param,,,MCPasubioScenario.numRsu,7,
General-64-20190306-12:45:34-5553,param,,,**.debug,false,
General-64-20190306-12:45:34-5553,param,,,**.coreDebug,false,
General-64-20190306-12:45:34-5553,param,,,*.playgroundSizeX,3000m,
General-64-20190306-12:45:34-5553,param,,,*.playgroundSizeY,3000m,
General-64-20190306-12:45:34-5553,param,,,*.playgroundSizeZ,100m,
General-64-20190306-12:45:34-5553,param,,,*.annotations.draw,true,
General-64-20190306-12:45:34-5553,param,,,*.manager.updateInterval,1s,
General-64-20190306-12:45:34-5553,param,,,*.manager.host,"""localhost""",
General-64-20190306-12:45:34-5553,param,,,*.manager.port,9999,
General-64-20190306-12:45:34-5553,param,,,*.manager.autoShutdown,true,
General-64-20190306-12:45:34-5553,param,,,*.manager.launchConfig,"xmldoc(""pasubio.launchd.xml"")",
General-64-20190306-12:45:34-5553,param,,,*.rsu[*].appl.headerLength,80 bit,
General-64-20190306-12:45:34-5553,param,,,*.rsu[*].appl.sendBeacons,false,
General-64-20190306-12:45:34-5553,param,,,*.rsu[*].appl.dataOnSch,false,
General-64-20190306-12:45:34-5553,param,,,*.rsu[*].appl.beaconInterval,1s,
General-64-20190306-12:45:34-5553,param,,,*.connectionManager.sendDirect,true,
General-64-20190306-12:45:34-5553,param,,,*.connectionManager.maxInterfDist,2600m,
General-64-20190306-12:45:34-5553,param,,,*.connectionManager.drawMaxIntfDist,false,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.mac1609_4.useServiceChannel,false,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.mac1609_4.txPower,20mW,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.sensitivity,-89dBm,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.useThermalNoise,true,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.thermalNoise,-110dBm,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.decider,"xmldoc(""config.xml"")",
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""config.xml"")",
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
General-64-20190306-12:45:34-5553,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""antenna.xml"", ""/root/Antenna[@id='monopole']"")",
General-64-20190306-12:45:34-5553,param,,,*.node[*].applType,"""RandomForestApp.NoAppCar""",
General-64-20190306-12:45:34-5553,param,,,*.node[*].appl.headerLength,80 bit,
General-64-20190306-12:45:34-5553,param,,,*.node[*].appl.sendBeacons,false,
General-64-20190306-12:45:34-5553,param,,,*.node[*].appl.dataOnSch,false,
General-64-20190306-12:45:34-5553,param,,,*.node[*].appl.beaconInterval,1s,
General-64-20190306-12:45:34-5553,param,,,*.node[*].veinsmobilityType.debug,true,
General-64-20190306-12:45:34-5553,param,,,*.node[*].veinsmobility.x,-1,
General-64-20190306-12:45:34-5553,param,,,*.node[*].veinsmobility.y,-1,
General-64-20190306-12:45:34-5553,param,,,*.node[*].veinsmobility.z,1.895,
General-64-20190306-12:45:34-5553,param,,,*.rsu[0].mobility.x,500,
General-64-20190306-12:45:34-5553,param,,,*.rsu[0].mobility.y,500,
General-64-20190306-12:45:34-5553,param,,,*.rsu[0].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].mobility.x,330,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].mobility.y,300,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2].mobility.x,390.79,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2].mobility.y,206.97,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[3].mobility.x,410,
General-64-20190306-12:45:34-5553,param,,,*.rsu[3].mobility.y,450,
General-64-20190306-12:45:34-5553,param,,,*.rsu[3].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[4].mobility.x,390,
General-64-20190306-12:45:34-5553,param,,,*.rsu[4].mobility.y,300,
General-64-20190306-12:45:34-5553,param,,,*.rsu[4].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[5].mobility.x,350,
General-64-20190306-12:45:34-5553,param,,,*.rsu[5].mobility.y,400,
General-64-20190306-12:45:34-5553,param,,,*.rsu[5].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[6].mobility.x,450,
General-64-20190306-12:45:34-5553,param,,,*.rsu[6].mobility.y,300,
General-64-20190306-12:45:34-5553,param,,,*.rsu[6].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[7].mobility.x,380,
General-64-20190306-12:45:34-5553,param,,,*.rsu[7].mobility.y,380,
General-64-20190306-12:45:34-5553,param,,,*.rsu[7].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[8].mobility.x,390,
General-64-20190306-12:45:34-5553,param,,,*.rsu[8].mobility.y,390,
General-64-20190306-12:45:34-5553,param,,,*.rsu[8].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[9].mobility.x,350,
General-64-20190306-12:45:34-5553,param,,,*.rsu[9].mobility.y,350,
General-64-20190306-12:45:34-5553,param,,,*.rsu[9].mobility.z,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[0].applType,"""RandomForestApp.NoAppCar""",
General-64-20190306-12:45:34-5553,param,,,*.rsu[2..9].applType,"""RandomForestApp.VirtualServer""",
General-64-20190306-12:45:34-5553,param,,,*.rsu[2].appl.computationPower,9.8,
General-64-20190306-12:45:34-5553,param,,,*.rsu[3].appl.computationPower,13.8,
General-64-20190306-12:45:34-5553,param,,,*.rsu[4].appl.computationPower,2.93,
General-64-20190306-12:45:34-5553,param,,,*.rsu[5].appl.computationPower,43.1,
General-64-20190306-12:45:34-5553,param,,,*.rsu[6].appl.computationPower,25.8,
General-64-20190306-12:45:34-5553,param,,,*.rsu[7].appl.computationPower,13.4,
General-64-20190306-12:45:34-5553,param,,,*.rsu[8].appl.computationPower,20.9,
General-64-20190306-12:45:34-5553,param,,,*.rsu[9].appl.computationPower,38.2,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2..9].appl.loadBalancerId,2,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2].appl.id,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[3].appl.id,1,
General-64-20190306-12:45:34-5553,param,,,*.rsu[4].appl.id,2,
General-64-20190306-12:45:34-5553,param,,,*.rsu[5].appl.id,3,
General-64-20190306-12:45:34-5553,param,,,*.rsu[6].appl.id,4,
General-64-20190306-12:45:34-5553,param,,,*.rsu[7].appl.id,5,
General-64-20190306-12:45:34-5553,param,,,*.rsu[8].appl.id,6,
General-64-20190306-12:45:34-5553,param,,,*.rsu[9].appl.id,7,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2..9].appl.penaltyInterval,10,
General-64-20190306-12:45:34-5553,param,,,*.rsu[2..9].appl.expectedReliability,.7,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].applType,"""RandomForestApp.LoadBalancer""",
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.id,2,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.upperBound,7,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.lowerBound,0,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.timeOutIntervals,3,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.expectedComputationWork,150,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.replicationFactor,1,
General-64-20190306-12:45:34-5553,param,,,*.rsu[1].appl.reputationOn,false,
General-62-20190306-12:45:30-5553,runattr,,,configname,General,
General-62-20190306-12:45:30-5553,runattr,,,datetime,20190306-12:45:30,
General-62-20190306-12:45:30-5553,runattr,,,experiment,General,
General-62-20190306-12:45:30-5553,runattr,,,inifile,omnetpp.ini,
General-62-20190306-12:45:30-5553,runattr,,,iterationvars,"$0=7, $1=.7, $2=100, $3=1",
General-62-20190306-12:45:30-5553,runattr,,,iterationvarsf,"7,.7,100,1-",
General-62-20190306-12:45:30-5553,runattr,,,measurement,"$0=7, $1=.7, $2=100, $3=1",
General-62-20190306-12:45:30-5553,runattr,,,network,PasubioSimulation.MCPasubioScenario,
General-62-20190306-12:45:30-5553,runattr,,,processid,5553,
General-62-20190306-12:45:30-5553,runattr,,,repetition,0,
General-62-20190306-12:45:30-5553,runattr,,,replication,#0,
General-62-20190306-12:45:30-5553,runattr,,,resultdir,results,
General-62-20190306-12:45:30-5553,runattr,,,runnumber,62,
General-62-20190306-12:45:30-5553,runattr,,,seedset,62,
General-62-20190306-12:45:30-5553,param,,,MCPasubioScenario.numRsu,7,
General-62-20190306-12:45:30-5553,param,,,**.debug,false,
General-62-20190306-12:45:30-5553,param,,,**.coreDebug,false,
General-62-20190306-12:45:30-5553,param,,,*.playgroundSizeX,3000m,
General-62-20190306-12:45:30-5553,param,,,*.playgroundSizeY,3000m,
General-62-20190306-12:45:30-5553,param,,,*.playgroundSizeZ,100m,
General-62-20190306-12:45:30-5553,param,,,*.annotations.draw,true,
General-62-20190306-12:45:30-5553,param,,,*.manager.updateInterval,1s,
General-62-20190306-12:45:30-5553,param,,,*.manager.host,"""localhost""",
General-62-20190306-12:45:30-5553,param,,,*.manager.port,9999,
General-62-20190306-12:45:30-5553,param,,,*.manager.autoShutdown,true,
General-62-20190306-12:45:30-5553,param,,,*.manager.launchConfig,"xmldoc(""pasubio.launchd.xml"")",
General-62-20190306-12:45:30-5553,param,,,*.rsu[*].appl.headerLength,80 bit,
General-62-20190306-12:45:30-5553,param,,,*.rsu[*].appl.sendBeacons,false,
General-62-20190306-12:45:30-5553,param,,,*.rsu[*].appl.dataOnSch,false,
General-62-20190306-12:45:30-5553,param,,,*.rsu[*].appl.beaconInterval,1s,
General-62-20190306-12:45:30-5553,param,,,*.connectionManager.sendDirect,true,
General-62-20190306-12:45:30-5553,param,,,*.connectionManager.maxInterfDist,2600m,
General-62-20190306-12:45:30-5553,param,,,*.connectionManager.drawMaxIntfDist,false,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.mac1609_4.useServiceChannel,false,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.mac1609_4.txPower,20mW,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.sensitivity,-89dBm,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.useThermalNoise,true,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.thermalNoise,-110dBm,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.decider,"xmldoc(""config.xml"")",
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""config.xml"")",
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
General-62-20190306-12:45:30-5553,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""antenna.xml"", ""/root/Antenna[@id='monopole']"")",
General-62-20190306-12:45:30-5553,param,,,*.node[*].applType,"""RandomForestApp.NoAppCar""",
General-62-20190306-12:45:30-5553,param,,,*.node[*].appl.headerLength,80 bit,
General-62-20190306-12:45:30-5553,param,,,*.node[*].appl.sendBeacons,false,
General-62-20190306-12:45:30-5553,param,,,*.node[*].appl.dataOnSch,false,
General-62-20190306-12:45:30-5553,param,,,*.node[*].appl.beaconInterval,1s,
General-62-20190306-12:45:30-5553,param,,,*.node[*].veinsmobilityType.debug,true,
General-62-20190306-12:45:30-5553,param,,,*.node[*].veinsmobility.x,-1,
General-62-20190306-12:45:30-5553,param,,,*.node[*].veinsmobility.y,-1,
General-62-20190306-12:45:30-5553,param,,,*.node[*].veinsmobility.z,1.895,
General-62-20190306-12:45:30-5553,param,,,*.rsu[0].mobility.x,500,
General-62-20190306-12:45:30-5553,param,,,*.rsu[0].mobility.y,500,
General-62-20190306-12:45:30-5553,param,,,*.rsu[0].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].mobility.x,330,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].mobility.y,300,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2].mobility.x,390.79,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2].mobility.y,206.97,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[3].mobility.x,410,
General-62-20190306-12:45:30-5553,param,,,*.rsu[3].mobility.y,450,
General-62-20190306-12:45:30-5553,param,,,*.rsu[3].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[4].mobility.x,390,
General-62-20190306-12:45:30-5553,param,,,*.rsu[4].mobility.y,300,
General-62-20190306-12:45:30-5553,param,,,*.rsu[4].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[5].mobility.x,350,
General-62-20190306-12:45:30-5553,param,,,*.rsu[5].mobility.y,400,
General-62-20190306-12:45:30-5553,param,,,*.rsu[5].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[6].mobility.x,450,
General-62-20190306-12:45:30-5553,param,,,*.rsu[6].mobility.y,300,
General-62-20190306-12:45:30-5553,param,,,*.rsu[6].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[7].mobility.x,380,
General-62-20190306-12:45:30-5553,param,,,*.rsu[7].mobility.y,380,
General-62-20190306-12:45:30-5553,param,,,*.rsu[7].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[8].mobility.x,390,
General-62-20190306-12:45:30-5553,param,,,*.rsu[8].mobility.y,390,
General-62-20190306-12:45:30-5553,param,,,*.rsu[8].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[9].mobility.x,350,
General-62-20190306-12:45:30-5553,param,,,*.rsu[9].mobility.y,350,
General-62-20190306-12:45:30-5553,param,,,*.rsu[9].mobility.z,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[0].applType,"""RandomForestApp.NoAppCar""",
General-62-20190306-12:45:30-5553,param,,,*.rsu[2..9].applType,"""RandomForestApp.VirtualServer""",
General-62-20190306-12:45:30-5553,param,,,*.rsu[2].appl.computationPower,9.8,
General-62-20190306-12:45:30-5553,param,,,*.rsu[3].appl.computationPower,13.8,
General-62-20190306-12:45:30-5553,param,,,*.rsu[4].appl.computationPower,2.93,
General-62-20190306-12:45:30-5553,param,,,*.rsu[5].appl.computationPower,43.1,
General-62-20190306-12:45:30-5553,param,,,*.rsu[6].appl.computationPower,25.8,
General-62-20190306-12:45:30-5553,param,,,*.rsu[7].appl.computationPower,13.4,
General-62-20190306-12:45:30-5553,param,,,*.rsu[8].appl.computationPower,20.9,
General-62-20190306-12:45:30-5553,param,,,*.rsu[9].appl.computationPower,38.2,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2..9].appl.loadBalancerId,2,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2].appl.id,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[3].appl.id,1,
General-62-20190306-12:45:30-5553,param,,,*.rsu[4].appl.id,2,
General-62-20190306-12:45:30-5553,param,,,*.rsu[5].appl.id,3,
General-62-20190306-12:45:30-5553,param,,,*.rsu[6].appl.id,4,
General-62-20190306-12:45:30-5553,param,,,*.rsu[7].appl.id,5,
General-62-20190306-12:45:30-5553,param,,,*.rsu[8].appl.id,6,
General-62-20190306-12:45:30-5553,param,,,*.rsu[9].appl.id,7,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2..9].appl.penaltyInterval,10,
General-62-20190306-12:45:30-5553,param,,,*.rsu[2..9].appl.expectedReliability,.7,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].applType,"""RandomForestApp.LoadBalancer""",
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.id,2,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.upperBound,7,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.lowerBound,0,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.timeOutIntervals,3,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.expectedComputationWork,100,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.replicationFactor,1,
General-62-20190306-12:45:30-5553,param,,,*.rsu[1].appl.reputationOn,false,
General-65-20190306-12:45:36-5553,runattr,,,configname,General,
General-65-20190306-12:45:36-5553,runattr,,,datetime,20190306-12:45:36,
General-65-20190306-12:45:36-5553,runattr,,,experiment,General,
General-65-20190306-12:45:36-5553,runattr,,,inifile,omnetpp.ini,
General-65-20190306-12:45:36-5553,runattr,,,iterationvars,"$0=7, $1=.7, $2=150, $3=2",
General-65-20190306-12:45:36-5553,runattr,,,iterationvarsf,"7,.7,150,2-",
General-65-20190306-12:45:36-5553,runattr,,,measurement,"$0=7, $1=.7, $2=150, $3=2",
General-65-20190306-12:45:36-5553,runattr,,,network,PasubioSimulation.MCPasubioScenario,
General-65-20190306-12:45:36-5553,runattr,,,processid,5553,
General-65-20190306-12:45:36-5553,runattr,,,repetition,0,
General-65-20190306-12:45:36-5553,runattr,,,replication,#0,
General-65-20190306-12:45:36-5553,runattr,,,resultdir,results,
General-65-20190306-12:45:36-5553,runattr,,,runnumber,65,
General-65-20190306-12:45:36-5553,runattr,,,seedset,65,
General-65-20190306-12:45:36-5553,param,,,MCPasubioScenario.numRsu,7,
General-65-20190306-12:45:36-5553,param,,,**.debug,false,
General-65-20190306-12:45:36-5553,param,,,**.coreDebug,false,
General-65-20190306-12:45:36-5553,param,,,*.playgroundSizeX,3000m,
General-65-20190306-12:45:36-5553,param,,,*.playgroundSizeY,3000m,
General-65-20190306-12:45:36-5553,param,,,*.playgroundSizeZ,100m,
